artistId,artId,artistName,artTitle,artImage,artPrice,artGenre,artTags,artYear,artRate,purchased
13,795,Pietro Lorenzetti,interior-yttergran-church-sweden-c-1150,https://uploads4.wikiart.org/00312/images/romanesque-architecture/interior-yttergran-church-sweden-c-1150.jpg!Large.jpg,59715,architecture,"Arch, Holyplaces, Building, Crypt, Chapel, Ceiling, Interiordesign, Church, Placeofworship",2018,1,0
20,796,Álvaro Pires de Évora,capital-v-zelay-abbey-france-1121150,https://uploads3.wikiart.org/00312/images/romanesque-architecture/capital-v-zelay-abbey-france-1120-1150.jpg!Large.jpg,88698,architecture,"Stonecarving, Carving, Relief, Ancienthistory, Gargoyle, History",2019,3,0
35,797,Lorenzo Monaco,v-zelay-abbey-france-1121151,https://uploads6.wikiart.org/00312/images/romanesque-architecture/v-zelay-abbey-france-1120-1150-1.jpg!Large.jpg,90457,architecture,"Holyplaces, Building, Arch, Byzantinearchitecture, Placeofworship",2019,8,0
33,798,Luca di Tommé,zelay-abbey-france-1121152,https://uploads6.wikiart.org/00312/images/romanesque-architecture/v-zelay-abbey-france-1120-1150-2.jpg!Large.jpg,48076,architecture,"Building, Medievalarchitecture, Church, History, Facade, Placeofworship, Historicsite, Ruins",2018,8,0
4,799,Ivan Rutkovych,monastery-of-san-juan-de-duero-spain-c-1151,https://uploads1.wikiart.org/00312/images/romanesque-architecture/monastery-of-san-juan-de-duero-spain-c-1150-1.jpg!Large.jpg,93679,architecture,"Ruins, Arch, Historicsite, Building, Ancientromanarchitecture, Caravanserai, Ancienthistory",2019,6,0
42,800,Jacopo Bellini,monastery-of-san-juan-de-duero-spain-c-1150,https://uploads8.wikiart.org/00312/images/romanesque-architecture/monastery-of-san-juan-de-duero-spain-c-1150.jpg!Large.jpg,99980,architecture,"Arch, Column, Arcade, Building, Ancienthistory, Ancientromanarchitecture, Historicsite, Medievalarchitecture",2019,7,0
2,801,Orthodox Icons,interioor-of-church-of-saint-anne-aldeneik-belgium-c-1150,https://uploads4.wikiart.org/00312/images/romanesque-architecture/interioor-of-church-of-saint-anne-aldeneik-belgium-c-1150.jpg!Large.jpg,84490,architecture,"Holyplaces, Column, Building, Placeofworship, Church, Aisle, Chapel, Baptistery, Classicalarchitecture",2020,9,0
8,802,Hildegard of Bingen,church-of-saint-anne-aldeneik-belgium-c-1150,https://uploads0.wikiart.org/00312/images/romanesque-architecture/church-of-saint-anne-aldeneik-belgium-c-1150.jpg!Large.jpg,43173,architecture,"Landmark, Spire, Steeple, Building, Medievalarchitecture, Church, Placeofworship, Sky, Tower",2020,8,0
35,803,Lorenzo Monaco,tower-of-basilica-of-sant-ambrogio-milan-italy-c-1150,https://uploads0.wikiart.org/00312/images/romanesque-architecture/tower-of-basilica-of-sant-ambrogio-milan-italy-c-1150.jpg!Large.jpg,69938,architecture,"Tower, Historicsite",2018,5,0
19,804,Limbourg brothers,basilica-of-sant-ambrogio-milan-italy-c-1150,https://uploads0.wikiart.org/00312/images/romanesque-architecture/basilica-of-sant-ambrogio-milan-italy-c-1150.jpg!Large.jpg,25188,architecture,"Building, Landmark, Medievalarchitecture, Arch, Holyplaces, Classicalarchitecture, Placeofworship, Church, Facade",2018,1,1
24,805,Hans Holbein the Elder,cathedral-of-our-lady-of-tortosa-syria-c-1150,https://uploads1.wikiart.org/00312/images/romanesque-architecture/cathedral-of-our-lady-of-tortosa-syria-c-1150.jpg!Large.jpg,94820,architecture,"Building, Medievalarchitecture, Holyplaces, Sky, Church, Placeofworship, Arch, Facade, Parish",2020,1,0
27,806,Fayum portrait,cathedral-of-our-lady-of-tortosa-syria-c-1151,https://uploads3.wikiart.org/00312/images/romanesque-architecture/cathedral-of-our-lady-of-tortosa-syria-c-1150-1.jpg!Large.jpg,94986,architecture,"Building, Medievalarchitecture, Church, Placeofworship, Historicsite, Ruins, Arch",2019,7,0
21,807,Pisanello,castello-di-venere-erice-italy-c-1150,https://uploads1.wikiart.org/00312/images/romanesque-architecture/castello-di-venere-erice-italy-c-1150.jpg,93991,architecture,"Castle, Fortification, Ruins, Sky, Building, Highland, Château",2020,7,0
28,808,Cimabue,mar-cathedral-norway-c-1150,https://uploads3.wikiart.org/00312/images/romanesque-architecture/hamar-cathedral-norway-c-1150.jpg!Large.jpg,97664,architecture,"Arch, Ruins, Medievalarchitecture, Historicsite, Building, Arcade, Ancientromanarchitecture",2021,6,0
46,809,Lo Scheggia,castello-di-venere-erice-italy-c-1151,https://uploads4.wikiart.org/00312/images/romanesque-architecture/castello-di-venere-erice-italy-c-1150-1.jpg!Large.jpg,12633,architecture,"Ruins, Castle, Fortification, Medievalarchitecture, Building, History",2019,1,1
23,810,Bartolome Bermejo,kilree-round-tower-ireland-c-1150,https://uploads7.wikiart.org/00311/images/romanesque-architecture/kilree-round-tower-ireland-c-1150.jpg!Large.jpg,38326,architecture,"Rock, Tower, Grassfamily, Monolith, Shottower",2018,5,1
18,811,Master Francke,devenish-round-tower-ireland-c-1150,https://uploads8.wikiart.org/00311/images/romanesque-architecture/devenish-round-tower-ireland-c-1150.jpg,61744,architecture,"Ruins, Chapel, Reservoir, Building",2019,5,0
2,812,Orthodox Icons,bell-tower-of-the-split-cathedral-croatia-c-1151,https://uploads6.wikiart.org/00311/images/romanesque-architecture/bell-tower-of-the-split-cathedral-croatia-c-1150-1.jpg!Large.jpg,34270,architecture,,2021,4,1
36,813,Filippo Brunelleschi,house-in-rosheim-france-1154-1,https://uploads4.wikiart.org/00312/images/romanesque-architecture/house-in-rosheim-france-1154-1.jpg!Large.jpg,42466,architecture,"Building, Medievalarchitecture, Facade, House",2018,5,0
8,814,Hildegard of Bingen,interior-of-basilica-of-the-holy-blood-bruges-belgium-1134-1157,https://uploads1.wikiart.org/00312/images/romanesque-architecture/interior-of-basilica-of-the-holy-blood-bruges-belgium-1134-1157.jpg!Large.jpg,78145,architecture,"Holyplaces, Placeofworship, Chapel, Building, Byzantinearchitecture, Medievalarchitecture, Religiousinstitute, Altar, Church",2020,3,0
31,815,Paolo Veneziano,basilica-of-the-holy-blood-bruges-belgium-1134-1157,https://uploads7.wikiart.org/00312/images/romanesque-architecture/basilica-of-the-holy-blood-bruges-belgium-1134-1157.jpg!Large.jpg,25270,architecture,"Building, Landmark, Town, House, Property, Facade, Neighbourhood, Medievalarchitecture",2018,6,1
16,816,Melchior Broederlam,interior-of-tum-collegiate-church-poland-1141161,https://uploads6.wikiart.org/00311/images/romanesque-architecture/interior-of-tum-collegiate-church-poland-1140-1161.jpg!Large.jpg,35534,architecture,"Building, Arch, Arcade, Holyplaces, Medievalarchitecture, Basilica, Byzantinearchitecture, Placeofworship, Column",2020,2,1
32,817,Giovanni da Milano,tum-collegiate-church-poland-1141161-1,https://uploads5.wikiart.org/00311/images/romanesque-architecture/tum-collegiate-church-poland-1140-1161-1.jpg!Large.jpg,23281,architecture,"Medievalarchitecture, Building, Landmark, Church, Property, Steeple, Placeofworship, Chapel, Turret",2021,1,1
9,818,Herrad of Landsberg,ak-des-chevaliers-syria-c-1170,https://uploads6.wikiart.org/00312/images/romanesque-architecture/krak-des-chevaliers-syria-c-1170.jpg!Large.jpg,14641,architecture,"Castle, Fortification, Ruins, Sky, Highland, Historicsite",2018,4,1
42,819,Jacopo Bellini,krak-des-chevaliers-syria-c-1171,https://uploads8.wikiart.org/00312/images/romanesque-architecture/krak-des-chevaliers-syria-c-1170-1.jpg!Large.jpg,65924,architecture,"Aerialphotography, Archaeologicalsite, Historicsite, Landmark, ""Birds-eyeview"", Ruins, Fortification, Urbandesign, Ancienthistory",2021,6,0
40,820,Fra Angelico,interior-krak-des-chevaliers-syria-c-1170,https://uploads6.wikiart.org/00312/images/romanesque-architecture/interior-krak-des-chevaliers-syria-c-1170.jpg!Large.jpg,60615,architecture,"Arch, Holyplaces, Building, Crypt, Arcade, Medievalarchitecture, Vault",2018,2,0
9,821,Herrad of Landsberg,krak-des-chevaliers-syria-c-1172,https://uploads8.wikiart.org/00312/images/romanesque-architecture/krak-des-chevaliers-syria-c-1170-2.jpg!Large.jpg,85139,architecture,"Tunnel, Arch, Infrastructure, Vault",2019,3,0
8,822,Hildegard of Bingen,krak-des-chevaliers-syria-c-1173,https://uploads8.wikiart.org/00312/images/romanesque-architecture/krak-des-chevaliers-syria-c-1170-3.jpg!Large.jpg,92200,architecture,"Fortification, Castle, Historicsite, Ruins, Building",2018,7,0
8,823,Hildegard of Bingen,leaning-tower-of-pisa-italy-1173.jpeg!Large.jpeg,https://uploads8.wikiart.org/00312/images/romanesque-architecture/leaning-tower-of-pisa-italy-1173.jpeg!Large.jpeg,77926,architecture,"Landmark, Tower, Sky, Building",2021,6,0
30,824,Giotto,monreale-cathedral-italy-1174,https://uploads3.wikiart.org/00312/images/romanesque-architecture/monreale-cathedral-italy-1174.jpg!Large.jpg,66570,architecture,"Building, Medievalarchitecture, Landmark, Cathedral, Placeofworship, Church, Facade, Town, Convent",2019,9,0
12,825,Claricia,interior-monreale-cathedral-italy-1174,https://uploads2.wikiart.org/00312/images/romanesque-architecture/interior-monreale-cathedral-italy-1174.jpg,71684,architecture,"Arch, Arcade, Landmark, Building, Byzantinearchitecture, Medievalarchitecture",2021,10,0
34,826,Cennino Cennini,fulltofta-church-sweden-1175,https://uploads2.wikiart.org/00312/images/romanesque-architecture/fulltofta-church-sweden-1175.jpg!Large.jpg,26472,architecture,"Property, Estate, House, Building, Home, Manorhouse, Mansion, Realestate, Lawn",2021,8,1
18,827,Master Francke,f-rl-v-church-sweden-1180,https://uploads8.wikiart.org/00312/images/romanesque-architecture/f-rl-v-church-sweden-1180.jpg!Large.jpg,28024,architecture,"Property, Church, Building, Sky, Ruralarea",2018,4,1
18,828,Master Francke,silica-of-saint-sernin-france-1180,https://uploads1.wikiart.org/00312/images/romanesque-architecture/basilica-of-saint-sernin-france-1180.jpg!Large.jpg,14822,architecture,"Medievalarchitecture, Building, Landmark, Church, Placeofworship, Town, Facade, City, Cathedral",2018,2,1
26,829,Toros Roslin,capital-basilica-of-saint-sernin-france-1180,https://uploads0.wikiart.org/00312/images/romanesque-architecture/capital-basilica-of-saint-sernin-france-1180.jpg!Large.jpg,33687,architecture,"Stonecarving, Carving, Relief, Ancienthistory, Column, Classicalsculpture, Statue",2021,2,1
4,830,Ivan Rutkovych,crypt-basilica-of-saint-sernin-france-1180,https://uploads7.wikiart.org/00312/images/romanesque-architecture/crypt-basilica-of-saint-sernin-france-1180.jpg!Large.jpg,70666,architecture,"Arch, Holyplaces, Building, Placeofworship, Medievalarchitecture, Church, Chapel, Religiousinstitute",2021,2,0
2,831,Orthodox Icons,malmesbury-abbey-england-1182,https://uploads5.wikiart.org/00312/images/romanesque-architecture/malmesbury-abbey-england-1180-2.jpg!Large.jpg,26100,architecture,"Arch, Holyplaces, Building, Medievalarchitecture, Arcade, Caravanserai",2018,7,1
40,832,Fra Angelico,facade-of-malmesbury-abbey-england-1180,https://uploads4.wikiart.org/00312/images/romanesque-architecture/facade-of-malmesbury-abbey-england-1180.jpg!Large.jpg,41415,architecture,"Building, Landmark, Medievalarchitecture, Sky, Church, Historicsite, Placeofworship, Facade, History",2020,9,0
16,833,Melchior Broederlam,malmesbury-abbey-england-1180,https://uploads3.wikiart.org/00312/images/romanesque-architecture/malmesbury-abbey-england-1180.jpg!Large.jpg,22648,architecture,"Building, Medievalarchitecture, Landmark, Placeofworship, Facade, Arch, Abbey, Classicalarchitecture, Church",2018,9,1
10,834,Nicholas of Verdun,portal-of-slidredomen-norway-c-1180,https://uploads0.wikiart.org/00312/images/romanesque-architecture/portal-of-slidredomen-norway-c-1180.jpg!Large.jpg,53817,architecture,"Door, Window, Building, Stonecarving, Facade, Arch, Carving, Church",2019,10,0
21,835,Pisanello,slidredomen-norway-c-1180,https://uploads7.wikiart.org/00312/images/romanesque-architecture/slidredomen-norway-c-1180.jpg,13037,architecture,"Sky, winter, Church, Chapel, Building, Steeple, Placeofworship, Cloud",2018,6,1
33,836,Luca di Tommé,portal-of-st-mary-s-church-bergen-norway-1180,https://uploads1.wikiart.org/00312/images/romanesque-architecture/portal-of-st-mary-s-church-bergen-norway-1180.jpg!Large.jpg,27197,architecture,"Arch, Medievalarchitecture, Holyplaces, Stonecarving, Gothicarchitecture, Building, Placeofworship, Facade",2020,2,1
10,837,Nicholas of Verdun,st-mary-s-church-bergen-norway-1180,https://uploads0.wikiart.org/00312/images/romanesque-architecture/st-mary-s-church-bergen-norway-1180.jpg!Large.jpg,22967,architecture,"Medievalarchitecture, Building, Landmark, Church, Placeofworship, Steeple, Facade, Chapel, Convent",2019,9,1
23,838,Bartolome Bermejo,terior-of-st-mary-s-church-bergen-norway-1180,https://uploads3.wikiart.org/00312/images/romanesque-architecture/interior-of-st-mary-s-church-bergen-norway-1180.jpg!Large.jpg,50096,architecture,"Altar, Holyplaces, Placeofworship, Building, Religiousinstitute, Chapel, Church, Medievalarchitecture, Basilica",2021,10,0
42,839,Jacopo Bellini,capitals-of-st-mary-s-church-bergen-norway-1180,https://uploads3.wikiart.org/00312/images/romanesque-architecture/capitals-of-st-mary-s-church-bergen-norway-1180.jpg!Large.jpg,14831,architecture,"Stonecarving, Relief, Carving, Column, Ruins, Archaeologicalsite, Ancienthistory, Historicsite",2021,7,1
33,840,Luca di Tommé,clonfert-cathedral-ireland-1180,https://uploads5.wikiart.org/00311/images/romanesque-architecture/clonfert-cathedral-ireland-1180.jpg!Large.jpg,69182,architecture,"Church, Placeofworship, Building, Parish, Chapel, Sky, Steeple, Medievalarchitecture",2019,6,0
1,841,Byzantine Mosaics,portal-clonfert-cathedral-ireland-1180,https://uploads3.wikiart.org/00311/images/romanesque-architecture/portal-clonfert-cathedral-ireland-1180.jpg!Large.jpg,40965,architecture,"Medievalarchitecture, Arch, Holyplaces, Historicsite, Building, Facade, Placeofworship",2018,10,0
32,842,Giovanni da Milano,saint-nicholas-rotunda-in-cieszyn-poland-1180,https://uploads1.wikiart.org/00311/images/romanesque-architecture/saint-nicholas-rotunda-in-cieszyn-poland-1180.jpg!Large.jpg,57153,architecture,"House, Building, Tree",2021,5,0
46,843,Lo Scheggia,interior-saint-nicholas-rotunda-in-cieszyn-poland-1,https://uploads7.wikiart.org/00311/images/romanesque-architecture/interior-saint-nicholas-rotunda-in-cieszyn-poland-1.jpg!Large.jpg,74712,architecture,,2018,6,0
33,844,Luca di Tommé,worms-cathedral-germany-1131181,https://uploads7.wikiart.org/00312/images/romanesque-architecture/worms-cathedral-germany-1130-1181.jpg!Large.jpg,68249,architecture,"Landmark, Sky, Historicsite, Town, City, Medievalarchitecture, Humansettlement, Building, Tourism",2021,1,0
7,845,Facundus,facade-of-worms-cathedral-germany-1131181,https://uploads8.wikiart.org/00312/images/romanesque-architecture/facade-of-worms-cathedral-germany-1130-1181.jpg!Large.jpg,58255,architecture,"Medievalarchitecture, Landmark, Building, Spire, Placeofworship, Cathedral, Church, Gothicarchitecture, Steeple",2018,3,0
3,846,Andrei Rublev,east-end-of-worms-cathedral-germany-1131181,https://uploads1.wikiart.org/00312/images/romanesque-architecture/east-end-of-worms-cathedral-germany-1130-1181.jpg!Large.jpg,51982,architecture,"Landmark, Medievalarchitecture, Building, Placeofworship, Cathedral, Church, Historicsite, Basilica, Facade",2020,1,0
10,847,Nicholas of Verdun,interior-of-worms-cathedral-germany-1131181,https://uploads1.wikiart.org/00312/images/romanesque-architecture/interior-of-worms-cathedral-germany-1130-1181.jpg!Large.jpg,69048,architecture,"Building, Arch, Column, Arcade, Medievalarchitecture, Aisle, Placeofworship, Cathedral, Church",2018,4,0
9,848,Herrad of Landsberg,eat-hall-of-oakham-castle-england-1191,https://uploads7.wikiart.org/00312/images/romanesque-architecture/great-hall-of-oakham-castle-england-1190-1.jpg!Large.jpg,21624,architecture,"Property, Building, Roof, Church, Estate, House, Medievalarchitecture, Chapel, Placeofworship",2019,3,1
42,849,Jacopo Bellini,rio-mau,https://uploads2.wikiart.org/00354/images/romanesque-architecture/rio-mau.jpg,82403,"sculpture,architecture",,2020,4,0
15,850,Ambrogio Lorenzetti,korenstapelhuis-ghent-belgium-c-1201,https://uploads3.wikiart.org/00312/images/romanesque-architecture/korenstapelhuis-ghent-belgium-c-1200-1.jpg!Large.jpg,61346,architecture,"Landmark, Building, City, Town, Medievalarchitecture, Humansettlement, Publicspace, Facade, Townsquare",2019,7,0
19,851,Limbourg brothers,norrlanda-church-gotland-sweden-c-1200,https://uploads3.wikiart.org/00312/images/romanesque-architecture/norrlanda-church-gotland-sweden-c-1200.jpg!Large.jpg,46352,architecture,"Church, Placeofworship, Steeple, Sky, Building, Chapel, Tree, Medievalarchitecture, Spire",2021,8,0
40,852,Fra Angelico,guldrupe-church-gotland-sweden-c-1200,https://uploads2.wikiart.org/00312/images/romanesque-architecture/guldrupe-church-gotland-sweden-c-1200.jpg!Large.jpg,86948,architecture,"Chapel, Church, Steeple, Placeofworship, Property, Building, Spire, Tree, Medievalarchitecture",2019,3,0
49,853,Nuno Gonçalves,hogr-n-church-gotland-c-1200,https://uploads2.wikiart.org/00312/images/romanesque-architecture/hogr-n-church-gotland-c-1200.jpg!Large.jpg,13107,architecture,"Church, Steeple, Tree, Spire, Building, Placeofworship, Sky, House, Chapel",2019,5,1
49,854,Nuno Gonçalves,markim-church-sweden-c-1200,https://uploads1.wikiart.org/00312/images/romanesque-architecture/markim-church-sweden-c-1200.jpg!Large.jpg,82379,architecture,"Property, Church, House, Building, Chapel, Ruralarea, Grass, Tree, Placeofworship",2021,10,0
20,855,Álvaro Pires de Évora,ever-d-church-sweden-c-1200,https://uploads1.wikiart.org/00312/images/romanesque-architecture/ever-d-church-sweden-c-1200.jpg!Large.jpg,11677,architecture,"Property, Church, Sky, Building, Placeofworship, House, Chapel, Roof, Ruralarea",2018,5,1
